D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_49_987.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_49_987.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_49_987.jpg,0,1,0,30.19017
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_50_063.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_50_063.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_50_063.jpg,0,1,0,30.1903
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_50_140.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_50_140.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_50_140.jpg,0,1,0,30.18889
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_50_216.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_50_216.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_50_216.jpg,0,1,0,30.19034
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_50_292.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_50_292.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_50_292.jpg,0,1,0,30.19032
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_50_367.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_50_367.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_50_367.jpg,0,1,0,30.19031
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_50_443.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_50_443.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_50_443.jpg,0,1,0,30.19059
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_50_518.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_50_518.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_50_518.jpg,-0.2,1,0,30.17996
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_50_592.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_50_592.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_50_592.jpg,0,1,0,30.19105
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_50_669.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_50_669.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_50_669.jpg,0,1,0,30.19029
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_50_743.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_50_743.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_50_743.jpg,0,1,0,30.19027
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_50_815.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_50_815.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_50_815.jpg,0,1,0,30.19034
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_50_888.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_50_888.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_50_888.jpg,-0.1,1,0,30.18797
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_50_961.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_50_961.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_50_961.jpg,-0.3,1,0,30.16966
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_51_035.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_51_035.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_51_035.jpg,0,1,0,30.19006
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_51_110.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_51_110.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_51_110.jpg,0,1,0,30.18987
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_51_184.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_51_184.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_51_184.jpg,0,1,0,30.19019
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_51_257.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_51_257.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_51_257.jpg,-0.15,1,0,30.18566
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_51_334.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_51_334.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_51_334.jpg,0,1,0,30.18531
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_51_408.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_51_408.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_51_408.jpg,0,1,0,30.1898
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_51_481.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_51_481.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_51_481.jpg,-0.1,1,0,30.18937
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_51_556.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_51_556.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_51_556.jpg,-0.25,1,0,30.17708
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_51_632.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_51_632.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_51_632.jpg,0,1,0,30.19004
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_51_707.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_51_707.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_51_707.jpg,0,1,0,30.1902
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_51_782.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_51_782.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_51_782.jpg,-0.15,1,0,30.18536
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_51_859.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_51_859.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_51_859.jpg,0,1,0,30.18978
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_51_933.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_51_933.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_51_933.jpg,0,1,0,30.19025
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_52_008.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_52_008.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_52_008.jpg,0,1,0,30.19028
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_52_084.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_52_084.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_52_084.jpg,-0.2,1,0,30.18057
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_52_151.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_52_151.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_52_151.jpg,0,1,0,30.19084
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_52_230.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_52_230.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_52_230.jpg,0,1,0,30.18974
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_52_308.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_52_308.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_52_308.jpg,-0.1,1,0,30.1886
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_52_388.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_52_388.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_52_388.jpg,0,1,0,30.18646
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_52_455.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_52_455.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_52_455.jpg,0,1,0,30.18984
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_52_534.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_52_534.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_52_534.jpg,-0.05,1,0,30.19002
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_52_613.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_52_613.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_52_613.jpg,-0.25,1,0,30.17652
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_52_692.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_52_692.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_52_692.jpg,0,1,0,30.19005
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_52_770.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_52_770.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_52_770.jpg,0,1,0,30.19025
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_52_849.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_52_849.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_52_849.jpg,-0.2,1,0,30.18133
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_52_916.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_52_916.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_52_916.jpg,0,1,0,30.18508
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_52_984.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_52_984.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_52_984.jpg,0,1,0,30.18983
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_53_055.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_53_055.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_53_055.jpg,0,1,0,30.19017
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_53_125.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_53_125.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_53_125.jpg,-0.15,1,0,30.1856
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_53_195.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_53_195.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_53_195.jpg,0,1,0,30.18613
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_53_269.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_53_269.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_53_269.jpg,0,1,0,30.19001
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_53_335.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_53_335.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_53_335.jpg,0,1,0,30.19023
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_53_403.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_53_403.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_53_403.jpg,-0.1,1,0,30.18824
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_53_471.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_53_471.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_53_471.jpg,-0.25,1,0,30.17586
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_53_540.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_53_540.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_53_540.jpg,0,1,0,30.18893
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_53_619.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_53_619.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_53_619.jpg,0,1,0,30.19011
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_53_689.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_53_689.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_53_689.jpg,0,1,0,30.19025
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_53_766.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_53_766.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_53_766.jpg,-0.2,1,0,30.1812
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_53_843.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_53_843.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_53_843.jpg,0,1,0,30.18941
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_53_918.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_53_918.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_53_918.jpg,0,1,0,30.19019
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_53_994.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_53_994.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_53_994.jpg,-0.1,1,0,30.18863
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_54_071.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_54_071.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_54_071.jpg,0,1,0,30.18648
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_54_147.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_54_147.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_54_147.jpg,0,1,0,30.19035
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_54_222.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_54_222.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_54_222.jpg,0,1,0,30.19027
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_54_299.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_54_299.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_54_299.jpg,-0.2,1,0,30.18109
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_54_375.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_54_375.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_54_375.jpg,0,1,0,30.19121
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_54_451.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_54_451.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_54_451.jpg,0,1,0,30.19018
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_54_526.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_54_526.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_54_526.jpg,-0.15,1,0,30.18569
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_54_602.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_54_602.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_54_602.jpg,0,1,0,30.19056
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_34_54_678.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_34_54_678.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_34_54_678.jpg,0,1,0,30.19016
